59.086,-12.84,-0.0016
59.356,-12.839,0.0001
59.62,-12.839,0.0019
59.882,-12.838,0.0042
60.143,-12.837,0.007
60.401,-12.835,0.0102
60.656,-12.833,0.0138
60.909,-12.829,0.0177
61.158,-12.828,0.0219
61.406,-12.823,0.0264
61.652,-12.818,0.0318
61.895,-12.812,0.0378
62.135,-12.805,0.0438
62.374,-12.797,0.0507
62.609,-12.787,0.0583
62.843,-12.776,0.0661
63.075,-12.769,0.0747
63.304,-12.756,0.084
63.531,-12.742,0.0941
63.755,-12.726,0.1048
63.976,-12.707,0.1158
64.194,-12.687,0.1276
64.41,-12.665,0.14
64.625,-12.643,0.153
64.836,-12.616,0.1662
65.045,-12.587,0.1797
65.252,-12.557,0.194
65.457,-12.524,0.2088
65.659,-12.488,0.224
65.86,-12.451,0.2405
66.061,-12.411,0.2579
66.257,-12.369,0.2757
66.45,-12.323,0.2938
66.641,-12.274,0.3131
66.828,-12.222,0.3327
67.013,-12.167,0.3523
67.193,-12.11,0.372
67.372,-12.049,0.3919
67.548,-11.986,0.412
67.721,-11.921,0.4328
67.891,-11.854,0.4537
68.058,-11.782,0.4745
68.223,-11.709,0.4956
68.384,-11.633,0.5172
68.542,-11.552,0.5412
68.698,-11.47,0.5634
68.85,-11.387,0.5863
69.0,-11.3,0.6094
69.146,-11.21,0.6328
69.29,-11.119,0.6567
69.43,-11.025,0.6814
69.569,-10.935,0.7071
69.702,-10.838,0.7334
69.831,-10.738,0.7593
69.957,-10.636,0.7861
70.08,-10.533,0.8137
70.198,-10.428,0.8414
70.312,-10.32,0.8691
70.421,-10.212,0.8973
70.532,-10.109,0.9254
70.633,-9.998,0.9534
70.73,-9.884,0.9817
70.824,-9.77,1.0101
70.913,-9.654,1.0383
70.998,-9.537,1.0664
71.078,-9.417,1.0941
71.154,-9.298,1.1213
71.226,-9.179,1.1485
71.294,-9.059,1.1757
71.359,-8.939,1.2027
71.419,-8.818,1.229
71.475,-8.698,1.2545
71.528,-8.577,1.2797
71.582,-8.453,1.3054
71.627,-8.332,1.3289
71.668,-8.211,1.3519
71.706,-8.092,1.3746
71.741,-7.973,1.3964
71.772,-7.855,1.4169
71.801,-7.738,1.4372
71.822,-7.621,1.4577
71.845,-7.506,1.4776
71.865,-7.392,1.4968
71.883,-7.28,1.5161
71.898,-7.17,1.5351
71.911,-7.061,1.5532
71.921,-6.955,1.571
71.934,-6.848,1.5884
71.941,-6.744,1.6056
71.946,-6.642,1.6226
71.95,-6.541,1.6393
71.951,-6.442,1.6558
71.951,-6.346,1.6718
71.95,-6.251,1.6875
71.946,-6.154,1.7032
71.942,-6.061,1.7192
71.936,-5.97,1.7342
71.928,-5.881,1.7487
71.92,-5.792,1.7636
71.911,-5.705,1.7783
71.901,-5.62,1.7921
71.881,-5.533,1.8059
71.868,-5.45,1.8201
71.854,-5.368,1.8337
71.838,-5.287,1.8471
71.821,-5.208,1.8603
71.803,-5.129,1.8736
71.785,-5.052,1.8867
71.766,-4.975,1.8998
71.749,-4.903,1.9127
71.729,-4.829,1.9256
71.708,-4.756,1.9383
71.686,-4.684,1.9509
71.664,-4.612,1.9633
71.64,-4.541,1.9757
71.616,-4.471,1.9881
71.598,-4.403,2.0003
71.572,-4.333,2.0127
71.546,-4.264,2.025
71.519,-4.196,2.0373
71.491,-4.128,2.0494
71.462,-4.06,2.0615
71.433,-3.993,2.0736
71.405,-3.922,2.0858
71.373,-3.855,2.0976
71.341,-3.788,2.1091
71.307,-3.72,2.1208
71.273,-3.653,2.1326
71.238,-3.586,2.1445
71.201,-3.519,2.1563
71.158,-3.453,2.1682
71.119,-3.386,2.1802
71.079,-3.319,2.1925
71.037,-3.251,2.2049
70.994,-3.184,2.2174
70.95,-3.116,2.2301
70.909,-3.046,2.2429
70.863,-2.977,2.256
70.815,-2.908,2.2691
70.765,-2.839,2.2824
70.714,-2.769,2.2956
70.661,-2.7,2.3091
70.606,-2.63,2.323
70.549,-2.559,2.3371
70.493,-2.485,2.3516
70.433,-2.414,2.3661
70.371,-2.344,2.3804
70.308,-2.273,2.3951
70.242,-2.202,2.4106
70.175,-2.131,2.4259
70.105,-2.06,2.4412
70.034,-1.994,2.4571
69.96,-1.924,2.4732
69.884,-1.854,2.4894
69.805,-1.784,2.506
69.724,-1.715,2.5226
69.64,-1.645,2.5397
69.554,-1.576,2.5571
69.461,-1.511,2.5747
69.369,-1.444,2.5924
69.275,-1.377,2.6104
69.178,-1.311,2.6288
69.078,-1.246,2.6477
68.975,-1.181,2.667
68.87,-1.117,2.6863
68.767,-1.054,2.7066
68.656,-0.992,2.727
68.542,-0.932,2.7476
68.424,-0.874,2.7683
68.303,-0.817,2.7893
68.179,-0.761,2.8111
68.052,-0.707,2.8335
67.924,-0.648,2.8564
67.79,-0.597,2.8799
67.653,-0.549,2.9042
67.513,-0.503,2.9291
67.371,-0.46,2.9548
67.226,-0.421,2.9808
67.079,-0.385,3.0072
66.916,-0.342,3.034
66.764,-0.312,3.0616
66.609,-0.286,3.0895
66.452,-0.264,3.1171
66.293,-0.246,-3.1373
66.133,-0.232,-3.1076
65.972,-0.224,-3.0779
65.809,-0.22,-3.048
65.65,-0.222,-3.0176
65.486,-0.228,-2.9865
65.32,-0.239,-2.9553
65.154,-0.255,-2.9241
64.988,-0.277,-2.8926
64.821,-0.304,-2.8611
64.654,-0.336,-2.8296
64.492,-0.375,-2.7978
64.328,-0.417,-2.7659
64.167,-0.465,-2.734
64.007,-0.518,-2.7024
63.848,-0.576,-2.6709
63.691,-0.64,-2.6391
63.535,-0.708,-2.6069
63.375,-0.778,-2.5749
63.223,-0.857,-2.5429
63.073,-0.94,-2.5107
62.926,-1.029,-2.4786
62.781,-1.122,-2.4463
62.638,-1.221,-2.4135
62.498,-1.324,-2.3808
62.369,-1.438,-2.3485
62.237,-1.55,-2.3161
62.109,-1.667,-2.2837
61.986,-1.787,-2.2521
61.868,-1.911,-2.2218
61.754,-2.04,-2.192
61.643,-2.172,-2.1628
61.537,-2.308,-2.1347
61.435,-2.448,-2.1083
61.343,-2.581,-2.0825
61.249,-2.725,-2.0594
61.16,-2.873,-2.0381
61.074,-3.024,-2.0189
60.992,-3.178,-2.0011
60.911,-3.339,-1.9852
60.835,-3.498,-1.9712
60.762,-3.658,-1.959
60.691,-3.821,-1.9485
60.622,-3.985,-1.9399
60.555,-4.152,-1.9336
60.491,-4.319,-1.9297
60.436,-4.487,-1.9283
60.375,-4.656,-1.9284
60.313,-4.826,-1.9298
60.252,-4.996,-1.9327
60.191,-5.167,-1.9369
60.129,-5.337,-1.9422
60.066,-5.508,-1.9483
60.003,-5.678,-1.9559
59.948,-5.851,-1.9645
59.885,-6.023,-1.9744
59.82,-6.193,-1.9856
59.754,-6.363,-1.9977
59.686,-6.533,-2.0107
59.616,-6.701,-2.0243
59.544,-6.869,-2.0387
59.48,-7.029,-2.0539
59.405,-7.194,-2.0694
59.328,-7.359,-2.0856
59.248,-7.523,-2.102
59.165,-7.686,-2.1189
59.079,-7.848,-2.1365
58.99,-8.011,-2.1548
58.895,-8.178,-2.1733
58.799,-8.338,-2.1925
58.701,-8.498,-2.212
58.598,-8.656,-2.2319
58.494,-8.811,-2.2523
58.384,-8.967,-2.2734
58.272,-9.121,-2.2947
58.155,-9.286,-2.3162
58.035,-9.438,-2.3383
57.911,-9.588,-2.3607
57.783,-9.736,-2.3832
57.651,-9.881,-2.4058
57.516,-10.025,-2.4288
57.377,-10.164,-2.4515
57.234,-10.302,-2.4745
57.074,-10.439,-2.4981
56.923,-10.571,-2.5215
56.768,-10.7,-2.5446
56.609,-10.825,-2.5681
56.447,-10.947,-2.5918
56.282,-11.066,-2.6155
56.114,-11.182,-2.6389
55.941,-11.287,-2.6629
55.767,-11.395,-2.6871
55.589,-11.497,-2.7109
55.409,-11.596,-2.7347
55.226,-11.691,-2.759
55.04,-11.782,-2.7833
54.851,-11.868,-2.8073
54.647,-11.958,-2.8313
54.453,-12.036,-2.8554
54.255,-12.11,-2.8794
54.056,-12.179,-2.9028
53.854,-12.242,-2.925
53.649,-12.3,-2.9463
53.443,-12.353,-2.9665
53.223,-12.409,-2.9853
53.012,-12.454,-3.0036
52.799,-12.496,-3.0214
52.585,-12.534,-3.0378
52.368,-12.567,-3.0528
52.149,-12.597,-3.0667
51.928,-12.623,-3.0797
51.709,-12.639,-3.0914
51.484,-12.657,-3.1012
51.256,-12.673,-3.1097
51.027,-12.687,-3.117
50.794,-12.698,-3.1225
50.558,-12.707,-3.1266
50.32,-12.715,-3.13
50.077,-12.719,-3.1331
49.833,-12.725,-3.1353
49.585,-12.73,-3.1368
49.334,-12.734,-3.1386
49.079,-12.739,-3.1407
48.821,-12.743,3.141
48.559,-12.745,3.1398
48.298,-12.748,3.1379
48.029,-12.751,3.1363
47.755,-12.752,3.1352
47.477,-12.753,3.1336
47.194,-12.754,3.1319
46.907,-12.755,3.1305
46.615,-12.754,3.129
46.318,-12.754,3.1273
46.012,-12.751,3.1262
45.705,-12.748,3.1252
45.392,-12.746,3.124
45.074,-12.743,3.1235
44.75,-12.738,3.123
44.422,-12.734,3.1223
44.088,-12.729,3.122
43.744,-12.729,3.1218
43.398,-12.724,3.1217
43.048,-12.719,3.1218
42.692,-12.714,3.1215
42.332,-12.708,3.1218
41.966,-12.703,3.1219
41.601,-12.707,3.1219
41.228,-12.703,3.1217
40.851,-12.698,3.1214
40.469,-12.693,3.1217
40.084,-12.688,3.1218
39.696,-12.683,3.1218
39.304,-12.678,3.1217
38.909,-12.672,3.1217
38.51,-12.666,3.1221
38.11,-12.661,3.1222
37.708,-12.656,3.122
37.306,-12.651,3.122
36.906,-12.645,3.1223
36.506,-12.639,3.1225
36.108,-12.634,3.1224
35.711,-12.638,3.1223
35.314,-12.633,3.1226
34.917,-12.629,3.123
34.522,-12.625,3.1228
34.128,-12.621,3.1228
33.735,-12.617,3.1228
33.344,-12.613,3.1232
32.953,-12.6,3.1235
32.563,-12.595,3.1235
32.174,-12.591,3.1234
31.786,-12.586,3.1236
31.399,-12.582,3.124
31.014,-12.577,3.124
30.628,-12.573,3.1239
30.243,-12.569,3.1237
29.86,-12.564,3.1242
29.475,-12.562,3.1247
29.094,-12.559,3.1245
28.715,-12.555,3.1243
28.337,-12.552,3.1242
27.961,-12.548,3.1246
27.585,-12.54,3.125
27.213,-12.536,3.1249
26.843,-12.532,3.1246
26.475,-12.528,3.1249
26.11,-12.524,3.1254
25.748,-12.52,3.1255
25.387,-12.517,3.1252
25.031,-12.519,3.125
24.676,-12.515,3.1251
24.323,-12.512,3.1255
23.973,-12.509,3.1255
23.624,-12.506,3.1254
23.278,-12.503,3.1252
22.935,-12.5,3.1251
22.595,-12.497,3.1256
22.256,-12.493,3.1255
21.921,-12.49,3.1253
21.589,-12.487,3.125
21.26,-12.485,3.1246
20.934,-12.482,3.1247
20.611,-12.478,3.1245
20.291,-12.476,3.124
19.973,-12.47,3.1239
19.66,-12.467,3.1231
19.349,-12.464,3.1227
19.043,-12.46,3.1224
18.739,-12.457,3.1216
18.438,-12.454,3.1205
18.141,-12.451,3.1198
17.843,-12.445,3.1188
17.552,-12.441,3.1179
17.265,-12.436,3.1171
16.981,-12.432,3.1159
16.7,-12.428,3.1147
16.423,-12.423,3.1135
16.148,-12.417,3.1123
15.877,-12.408,3.1111
15.61,-12.402,3.1103
15.347,-12.396,3.1091
15.087,-12.39,3.1077
14.83,-12.383,3.1068
14.578,-12.376,3.1054
14.329,-12.369,3.1039
14.084,-12.361,3.1027
13.844,-12.366,3.0984
13.607,-12.36,3.0972
13.373,-12.354,3.0955
13.143,-12.347,3.0945
12.917,-12.339,3.0932
12.694,-12.332,3.0915
12.477,-12.32,3.0903
12.263,-12.312,3.0894
12.052,-12.303,3.0883
11.844,-12.295,3.0876
11.641,-12.286,3.0868
11.442,-12.278,3.0866
11.247,-12.269,3.0865
11.056,-12.261,3.0861
10.867,-12.254,3.0861
10.685,-12.246,3.0864
10.509,-12.238,3.0868
10.337,-12.23,3.0872
10.171,-12.223,3.0876
